GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,ZCTA5A,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,ADKWE001,NAME_M,ADKWM001
"G44000700118002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011800","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070118002",,,"Block Group 2, Census Tract 118, Providence County, Rhode Island",988,"Block Group 2, Census Tract 118, Providence County, Rhode Island",253
"G44000700118003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011800","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070118003",,,"Block Group 3, Census Tract 118, Providence County, Rhode Island",498,"Block Group 3, Census Tract 118, Providence County, Rhode Island",228
"G44000700118004","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011800","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070118004",,,"Block Group 4, Census Tract 118, Providence County, Rhode Island",823,"Block Group 4, Census Tract 118, Providence County, Rhode Island",277
"G44000700118005","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011800","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070118005",,,"Block Group 5, Census Tract 118, Providence County, Rhode Island",1657,"Block Group 5, Census Tract 118, Providence County, Rhode Island",366
"G44000700119011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011901","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070119011",,,"Block Group 1, Census Tract 119.01, Providence County, Rhode Island",2183,"Block Group 1, Census Tract 119.01, Providence County, Rhode Island",440
"G44000700119012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011901","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070119012",,,"Block Group 2, Census Tract 119.01, Providence County, Rhode Island",1183,"Block Group 2, Census Tract 119.01, Providence County, Rhode Island",266
"G44000700119021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011902","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070119021",,,"Block Group 1, Census Tract 119.02, Providence County, Rhode Island",2110,"Block Group 1, Census Tract 119.02, Providence County, Rhode Island",363
"G44000700119022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011902","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070119022",,,"Block Group 2, Census Tract 119.02, Providence County, Rhode Island",1247,"Block Group 2, Census Tract 119.02, Providence County, Rhode Island",425
"G44000700119023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"011902","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070119023",,,"Block Group 3, Census Tract 119.02, Providence County, Rhode Island",1465,"Block Group 3, Census Tract 119.02, Providence County, Rhode Island",323
"G44000700120001","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012000","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070120001",,,"Block Group 1, Census Tract 120, Providence County, Rhode Island",1370,"Block Group 1, Census Tract 120, Providence County, Rhode Island",472
"G44000700120002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012000","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070120002",,,"Block Group 2, Census Tract 120, Providence County, Rhode Island",1572,"Block Group 2, Census Tract 120, Providence County, Rhode Island",367
"G44000700120003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012000","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070120003",,,"Block Group 3, Census Tract 120, Providence County, Rhode Island",722,"Block Group 3, Census Tract 120, Providence County, Rhode Island",255
"G44000700120004","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012000","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070120004",,,"Block Group 4, Census Tract 120, Providence County, Rhode Island",684,"Block Group 4, Census Tract 120, Providence County, Rhode Island",285
"G44000700120005","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012000","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070120005",,,"Block Group 5, Census Tract 120, Providence County, Rhode Island",1460,"Block Group 5, Census Tract 120, Providence County, Rhode Island",380
"G44000700121021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121021",,,"Block Group 1, Census Tract 121.02, Providence County, Rhode Island",1419,"Block Group 1, Census Tract 121.02, Providence County, Rhode Island",398
"G44000700121022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121022",,,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",968,"Block Group 2, Census Tract 121.02, Providence County, Rhode Island",224
"G44000700121023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121023",,,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",1188,"Block Group 3, Census Tract 121.02, Providence County, Rhode Island",323
"G44000700121024","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012102","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121024",,,"Block Group 4, Census Tract 121.02, Providence County, Rhode Island",974,"Block Group 4, Census Tract 121.02, Providence County, Rhode Island",274
"G44000700121031","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012103","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121031",,,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",2277,"Block Group 1, Census Tract 121.03, Providence County, Rhode Island",318
"G44000700121032","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012103","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121032",,,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",730,"Block Group 2, Census Tract 121.03, Providence County, Rhode Island",207
"G44000700121041","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012104","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121041",,,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",1027,"Block Group 1, Census Tract 121.04, Providence County, Rhode Island",249
"G44000700121042","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012104","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121042",,,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",1149,"Block Group 2, Census Tract 121.04, Providence County, Rhode Island",256
"G44000700121043","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012104","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070121043",,,"Block Group 3, Census Tract 121.04, Providence County, Rhode Island",2273,"Block Group 3, Census Tract 121.04, Providence County, Rhode Island",436
"G44000700122001","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012200","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122001",,,"Block Group 1, Census Tract 122, Providence County, Rhode Island",1354,"Block Group 1, Census Tract 122, Providence County, Rhode Island",358
"G44000700122002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012200","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122002",,,"Block Group 2, Census Tract 122, Providence County, Rhode Island",2607,"Block Group 2, Census Tract 122, Providence County, Rhode Island",672
"G44000700122003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012200","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122003",,,"Block Group 3, Census Tract 122, Providence County, Rhode Island",467,"Block Group 3, Census Tract 122, Providence County, Rhode Island",206
"G44000700122004","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012200","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070122004",,,"Block Group 4, Census Tract 122, Providence County, Rhode Island",3269,"Block Group 4, Census Tract 122, Providence County, Rhode Island",607
"G44000700123001","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012300","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123001",,,"Block Group 1, Census Tract 123, Providence County, Rhode Island",1325,"Block Group 1, Census Tract 123, Providence County, Rhode Island",366
"G44000700123002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012300","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123002",,,"Block Group 2, Census Tract 123, Providence County, Rhode Island",2429,"Block Group 2, Census Tract 123, Providence County, Rhode Island",478
"G44000700123003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012300","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070123003",,,"Block Group 3, Census Tract 123, Providence County, Rhode Island",2695,"Block Group 3, Census Tract 123, Providence County, Rhode Island",511
"G44000700124011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124011",,,"Block Group 1, Census Tract 124.01, Providence County, Rhode Island",536,"Block Group 1, Census Tract 124.01, Providence County, Rhode Island",288
"G44000700124012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124012",,,"Block Group 2, Census Tract 124.01, Providence County, Rhode Island",512,"Block Group 2, Census Tract 124.01, Providence County, Rhode Island",224
"G44000700124013","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124013",,,"Block Group 3, Census Tract 124.01, Providence County, Rhode Island",1208,"Block Group 3, Census Tract 124.01, Providence County, Rhode Island",450
"G44000700124014","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124014",,,"Block Group 4, Census Tract 124.01, Providence County, Rhode Island",1878,"Block Group 4, Census Tract 124.01, Providence County, Rhode Island",457
"G44000700124015","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124015",,,"Block Group 5, Census Tract 124.01, Providence County, Rhode Island",576,"Block Group 5, Census Tract 124.01, Providence County, Rhode Island",229
"G44000700124016","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012401","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124016",,,"Block Group 6, Census Tract 124.01, Providence County, Rhode Island",2358,"Block Group 6, Census Tract 124.01, Providence County, Rhode Island",610
"G44000700124021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012402","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124021",,,"Block Group 1, Census Tract 124.02, Providence County, Rhode Island",1087,"Block Group 1, Census Tract 124.02, Providence County, Rhode Island",360
"G44000700124022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012402","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070124022",,,"Block Group 2, Census Tract 124.02, Providence County, Rhode Island",1456,"Block Group 2, Census Tract 124.02, Providence County, Rhode Island",246
"G44000700125001","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012500","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125001",,,"Block Group 1, Census Tract 125, Providence County, Rhode Island",2023,"Block Group 1, Census Tract 125, Providence County, Rhode Island",391
"G44000700125002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012500","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125002",,,"Block Group 2, Census Tract 125, Providence County, Rhode Island",2581,"Block Group 2, Census Tract 125, Providence County, Rhode Island",354
"G44000700125003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012500","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070125003",,,"Block Group 3, Census Tract 125, Providence County, Rhode Island",734,"Block Group 3, Census Tract 125, Providence County, Rhode Island",265
"G44000700126011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012601","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126011",,,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",3279,"Block Group 1, Census Tract 126.01, Providence County, Rhode Island",268
"G44000700126012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012601","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126012",,,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",939,"Block Group 2, Census Tract 126.01, Providence County, Rhode Island",129
"G44000700126021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126021",,,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",994,"Block Group 1, Census Tract 126.02, Providence County, Rhode Island",215
"G44000700126022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126022",,,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",1007,"Block Group 2, Census Tract 126.02, Providence County, Rhode Island",225
"G44000700126023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126023",,,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",1647,"Block Group 3, Census Tract 126.02, Providence County, Rhode Island",371
"G44000700126024","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126024",,,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",841,"Block Group 4, Census Tract 126.02, Providence County, Rhode Island",228
"G44000700126025","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","5",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126025",,,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",973,"Block Group 5, Census Tract 126.02, Providence County, Rhode Island",354
"G44000700126026","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012602","6",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070126026",,,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",1909,"Block Group 6, Census Tract 126.02, Providence County, Rhode Island",422
"G44000700127011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012701","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127011",,,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",752,"Block Group 1, Census Tract 127.01, Providence County, Rhode Island",214
"G44000700127012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012701","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127012",,,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",1505,"Block Group 2, Census Tract 127.01, Providence County, Rhode Island",308
"G44000700127013","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012701","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127013",,,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",2966,"Block Group 3, Census Tract 127.01, Providence County, Rhode Island",384
"G44000700127021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012702","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127021",,,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",2322,"Block Group 1, Census Tract 127.02, Providence County, Rhode Island",269
"G44000700127022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012702","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127022",,,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",1173,"Block Group 2, Census Tract 127.02, Providence County, Rhode Island",194
"G44000700127023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012702","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070127023",,,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",1206,"Block Group 3, Census Tract 127.02, Providence County, Rhode Island",233
"G44000700128011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012801","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128011",,,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",1149,"Block Group 1, Census Tract 128.01, Providence County, Rhode Island",282
"G44000700128012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012801","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128012",,,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",1881,"Block Group 2, Census Tract 128.01, Providence County, Rhode Island",388
"G44000700128013","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012801","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128013",,,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",1938,"Block Group 3, Census Tract 128.01, Providence County, Rhode Island",362
"G44000700128021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012802","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128021",,,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",894,"Block Group 1, Census Tract 128.02, Providence County, Rhode Island",175
"G44000700128022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012802","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128022",,,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",1440,"Block Group 2, Census Tract 128.02, Providence County, Rhode Island",218
"G44000700128031","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012803","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128031",,,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",1529,"Block Group 1, Census Tract 128.03, Providence County, Rhode Island",220
"G44000700128032","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012803","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070128032",,,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",3328,"Block Group 2, Census Tract 128.03, Providence County, Rhode Island",382
"G44000700129001","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012900","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129001",,,"Block Group 1, Census Tract 129, Providence County, Rhode Island",1712,"Block Group 1, Census Tract 129, Providence County, Rhode Island",364
"G44000700129002","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012900","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129002",,,"Block Group 2, Census Tract 129, Providence County, Rhode Island",1408,"Block Group 2, Census Tract 129, Providence County, Rhode Island",313
"G44000700129003","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012900","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129003",,,"Block Group 3, Census Tract 129, Providence County, Rhode Island",1082,"Block Group 3, Census Tract 129, Providence County, Rhode Island",329
"G44000700129004","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"012900","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070129004",,,"Block Group 4, Census Tract 129, Providence County, Rhode Island",988,"Block Group 4, Census Tract 129, Providence County, Rhode Island",391
"G44000700130011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013001","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130011",,,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",921,"Block Group 1, Census Tract 130.01, Providence County, Rhode Island",273
"G44000700130012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013001","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130012",,,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",820,"Block Group 2, Census Tract 130.01, Providence County, Rhode Island",171
"G44000700130013","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013001","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130013",,,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",1899,"Block Group 3, Census Tract 130.01, Providence County, Rhode Island",269
"G44000700130021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013002","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130021",,,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",2679,"Block Group 1, Census Tract 130.02, Providence County, Rhode Island",422
"G44000700130022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013002","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130022",,,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",1472,"Block Group 2, Census Tract 130.02, Providence County, Rhode Island",356
"G44000700130023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013002","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130023",,,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",1705,"Block Group 3, Census Tract 130.02, Providence County, Rhode Island",478
"G44000700130024","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013002","4",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070130024",,,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",1484,"Block Group 4, Census Tract 130.02, Providence County, Rhode Island",260
"G44000700131011","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013101","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131011",,,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",2283,"Block Group 1, Census Tract 131.01, Providence County, Rhode Island",317
"G44000700131012","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013101","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131012",,,"Block Group 2, Census Tract 131.01, Providence County, Rhode Island",1321,"Block Group 2, Census Tract 131.01, Providence County, Rhode Island",266
"G44000700131013","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013101","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131013",,,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",1198,"Block Group 3, Census Tract 131.01, Providence County, Rhode Island",440
"G44000700131021","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013102","1",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131021",,,"Block Group 1, Census Tract 131.02, Providence County, Rhode Island",1979,"Block Group 1, Census Tract 131.02, Providence County, Rhode Island",363
"G44000700131022","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013102","2",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131022",,,"Block Group 2, Census Tract 131.02, Providence County, Rhode Island",1283,"Block Group 2, Census Tract 131.02, Providence County, Rhode Island",304
"G44000700131023","2011-2015","RI",,,"Rhode Island","44","Providence County","007",,,"013102","3",,,,,,,,,,,,,,,,,,,,,,,,,"15000US440070131023",,,"Block Group 3, Census Tract 131.02, Providence County, Rhode Island",1833,"Block Group 3, Census Tract 131.02, Providence County, Rhode Island",376
